elapsed_s,scheduled_request_count,launched_request_count,dropped_max_inflight_count,inflight_count_max,client_backlog_or_schedule_miss,timeout_rate,fail_rate,target_offered_rps,cooling_condition,run_id,completion_realized_completed_rps,completion_completed_request_count,completion_successful_completion_count,completion_completion_success_fraction,completion_completion_timeout_fraction,completion_latency_p50,completion_latency_p95,completion_latency_p99,gpu_util_pct,gpu_mem_util_pct,gpu_memory_used_mib,gpu_power_w,gpu_temp_c,sm_clock_mhz,mem_clock_mhz,vm_cluster_semantic__namespace_total__cpu_cores_rate,vm_cluster_semantic__namespace_total__memory_working_set_bytes,vm_target_node_semantic__gpu_bound_features__gpu_compute__gpu_util_avg,vm_target_node_semantic__node_compute_features__cpu_compute__cpu_user_percent,vm_target_node_semantic__node_compute_features__cpu_compute__load1,vm_target_node_semantic__node_compute_features__cpu_compute__load5,vm_target_node_semantic__node_compute_features__ram_capacity__memory_usage_percent,vm_target_node_semantic__node_pressure_instant__cpu_usage_percent,vm_target_node_semantic__node_pressure_instant__load_average__load1,vm_target_node_semantic__node_pressure_instant__load_average__load5,vm_target_node_semantic__node_pressure_instant__mem_used_bytes
42,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,1.0,1.0,1.0,1.0,0.0,190.60847000218928,190.60847000218928,190.60847000218928,63.0,23.0,822.0,77.32,60.0,1936.0,5005.0,0.0,1662214144.0,0.0,5.997392,1.32,0.88,7.142689915594014,11.2125159,1.27,0.88,4060466905.0
43,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,,,,,,,,,0.0,0.0,822.0,76.57,58.0,1936.0,5005.0,0.0,1662214144.0,0.0,6.589147,1.32,0.88,7.142689915594014,9.8191208,1.27,0.88,4060275015.0
44,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,1.0,1.0,1.0,1.0,0.0,185.73513999581337,185.73513999581337,185.73513999581337,60.0,22.0,822.0,77.17,60.0,1936.0,5005.0,0.0,1662214144.0,0.0,5.836576,1.27,0.88,7.141972358610415,9.9870296,1.27,0.88,4062125752.0
45,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,,,,,,,,,0.0,0.0,822.0,76.46,58.0,1936.0,5005.0,0.0,1662214144.0,0.0,7.115136,1.27,0.88,7.141972358610415,11.1254853,1.27,0.88,4062155112.0
46,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,1.0,1.0,1.0,1.0,0.0,184.4348820013693,184.4348820013693,184.4348820013693,57.0,21.0,822.0,77.17,60.0,1936.0,5005.0,0.0,1662214144.0,0.0,6.649283,1.27,0.88,7.141972358610415,11.212516099999998,1.27,0.88,4052410695.0
47,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,,,,,,,,,0.0,0.0,822.0,76.49,58.0,1936.0,5005.0,0.0,1662214144.0,0.0,6.701031,1.27,0.88,7.141972358610415,10.3092788,1.33,0.9,4060114583.0
48,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,1.0,1.0,1.0,1.0,0.0,185.6526659976225,185.6526659976225,185.6526659976225,53.0,19.0,822.0,77.12,60.0,1936.0,5005.0,0.0,1662214144.0,0.0,5.577173,1.27,0.88,7.141972358610415,9.5979249,1.33,0.9,4062781112.0
49,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,,,,,,,,,0.0,0.0,822.0,76.46,58.0,1936.0,5005.0,0.0,1662214144.0,0.0,7.225806,1.27,0.88,7.141972358610415,11.4838704,1.33,0.9,4062539939.0
50,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,1.0,1.0,1.0,1.0,0.0,170.3775119967759,170.3775119967759,170.3775119967759,43.0,16.0,822.0,77.17,60.0,1936.0,5005.0,0.0,1662214144.0,0.0,6.459948,1.27,0.88,7.141972358610415,11.2403097,1.33,0.9,4062707712.0
51,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,,,,,,,,,0.0,0.0,822.0,76.54,58.0,1936.0,5005.0,0.0,1662214144.0,0.0,7.354839,1.27,0.88,7.141972358610415,10.5806458,1.33,0.9,4062441373.0
52,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,1.0,1.0,1.0,1.0,0.0,171.24755198892672,171.24755198892672,171.24755198892672,39.0,14.0,822.0,76.96,60.0,1936.0,5005.0,0.1497569999999939,1662214144.0,0.0,7.124352,1.27,0.88,7.141972358610415,13.7305696,1.33,0.9,4062838784.0
53,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,,,,,,,,,0.0,0.0,822.0,76.48,58.0,1936.0,5005.0,0.1497569999999939,1662214144.0,0.0,7.790549,1.27,0.88,7.141972358610415,12.5159643,1.325995,0.901335,4070334005.0
54,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,1.0,1.0,1.0,1.0,0.0,181.13726799492724,181.13726799492724,181.13726799492724,41.0,15.0,822.0,77.16,60.0,1936.0,5005.0,0.1497569999999939,1662214144.0,0.0,6.970849,1.3,0.91,7.153812048839847,17.6172369,1.3,0.91,4071648919.0
55,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,,,,,,,,,0.0,0.0,822.0,76.46,58.0,1936.0,5005.0,0.1497569999999939,1662214144.0,0.0,6.041131,1.3,0.91,7.153812048839847,10.6683799,1.3,0.91,4072431157.0
56,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,1.0,1.0,1.0,1.0,0.0,187.60109100549016,187.60109100549016,187.60109100549016,38.0,14.0,822.0,77.12,60.0,1936.0,5005.0,0.1497569999999939,1662214144.0,0.0,6.363636,1.3,0.91,7.153812048839847,11.0389604,1.3,0.91,4072067301.0
57,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,,,,,,,,,0.0,0.0,822.0,76.57,58.0,1936.0,5005.0,0.1497569999999939,1662214144.0,0.0,10.206718,1.3,0.91,7.153812048839847,15.374676700000002,1.3,0.91,4064297353.0
58,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,1.0,1.0,1.0,1.0,0.0,187.42132899933492,187.42132899933492,187.42132899933492,31.0,11.0,822.0,77.14,60.0,1936.0,5005.0,0.1497569999999939,1662214144.0,0.0,5.851756,1.3,0.91,7.153812048839847,10.4031211,1.3,0.91,4064690569.0
59,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level4_rps0.5_20260703_095942,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,191.04190901271068,191.04190901271068,191.04190901271068,0.0,0.0,822.0,138.8,58.0,1632.0,5005.0,0.1497569999999939,1662214144.0,0.0,6.34715,1.3,0.91,7.153812048839847,9.5854918,1.28,0.91,4066377728.0
1,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,207.6691370020853,207.6691370020853,207.6691370020853,0.0,0.0,822.0,160.14,58.0,1797.0,5005.0,0.1497569999999939,1662214144.0,0.0,6.901042,1.3,0.91,7.153812048839847,11.4583333,1.28,0.91,4066283356.0
2,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,204.1214240016416,204.1214240016416,204.1214240016416,0.0,0.0,822.0,222.85,60.0,1936.0,5005.0,0.0,1662214144.0,0.0,8.60077,1.3,0.91,7.153812048839847,11.8100126,1.28,0.91,4067078176.0
3,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,201.079424994532,201.079424994532,201.079424994532,0.0,0.0,822.0,233.18,60.0,1936.0,5005.0,0.1272161999999809,1662214144.0,0.0,11.284047,1.3,0.91,7.153812048839847,16.6018166,1.28,0.91,4064890847.0
4,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,179.48980900109746,179.48980900109746,179.48980900109746,0.0,0.0,822.0,216.73,61.0,1936.0,5005.0,0.1272161999999809,1662214144.0,0.0,7.712082,1.3,0.91,7.153812048839847,11.0539847,1.28,0.91,4066770944.0
5,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,197.04990899481345,197.04990899481345,197.04990899481345,0.0,0.0,822.0,218.45,60.0,1936.0,5005.0,0.1272161999999809,1662214144.0,0.0,6.330749,1.66,0.99,7.148260103704008,9.3023248,1.66,0.99,4066410233.0
6,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,201.38000999577343,201.38000999577343,201.38000999577343,0.0,0.0,822.0,201.02,61.0,1936.0,5005.0,0.1272161999999809,1662214144.0,0.0,7.840617,1.66,0.99,7.148260103704008,11.3110536,1.66,0.99,4068319690.0
7,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,201.7459950002376,201.7459950002376,201.7459950002376,0.0,0.0,822.0,216.02,61.0,1936.0,5005.0,0.1272161999999809,1662214144.0,0.0,6.727038,1.66,0.99,7.148260103704008,10.2199227,1.66,0.99,4061016358.0
8,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,204.0767420112388,204.0767420112388,204.0767420112388,0.0,0.0,822.0,201.74,61.0,1936.0,5005.0,0.1272161999999809,1662214144.0,0.0,7.431551,1.66,0.99,7.148260103704008,10.9517598,1.66,0.99,4059766456.0
9,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,205.4376209998736,205.4376209998736,205.4376209998736,0.0,0.0,822.0,210.04,61.0,1936.0,5005.0,0.1272161999999809,1662214144.0,0.0,6.597671,1.66,0.99,7.148260103704008,9.8318237,1.66,0.99,4065026113.0
10,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,200.6761130032828,200.6761130032828,200.6761130032828,0.0,0.0,822.0,232.51,60.0,1936.0,5005.0,0.1272161999999809,1662214144.0,0.0,6.744488,1.66,0.99,7.148260103704008,10.1167315,1.6,0.99,4070318276.0
11,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,200.9440870024264,200.9440870024264,200.9440870024264,1.0,0.0,822.0,217.62,61.0,1936.0,5005.0,0.1272161999999809,1662214144.0,0.0,8.139535,1.66,0.99,7.148260103704008,11.6279068,1.6,0.99,4066476294.0
12,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,203.86499400774483,203.86499400774483,203.86499400774483,2.0,1.0,822.0,227.74,61.0,1936.0,5005.0,0.0,1662214144.0,0.0,8.0,1.66,0.99,7.148260103704008,11.2258064,1.6,0.99,4064682180.0
13,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,185.86151300405615,185.86151300405615,185.86151300405615,11.0,4.0,822.0,192.41,62.0,1936.0,5005.0,0.0022888999999963,1662214144.0,63.0,5.966278,1.66,0.99,7.148260103704008,9.4682232,1.6,0.99,4065107902.0
14,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,200.51608099311125,200.51608099311125,200.51608099311125,6.0,2.0,822.0,215.88,61.0,1936.0,5005.0,0.0022888999999963,1662214144.0,63.0,6.597671,1.66,0.99,7.148260103704008,9.9611897,1.6,0.99,4064923353.0
15,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,199.3425300024683,199.3425300024683,199.3425300024683,7.0,3.0,822.0,224.02,61.0,1936.0,5005.0,0.0022888999999963,1662214144.0,63.0,6.563707,1.47,0.98,7.145760816244174,10.1673103,1.47,0.98,4070838370.0
16,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,201.46823300456165,201.46823300456165,201.46823300456165,9.0,4.0,822.0,226.76,61.0,1936.0,5005.0,0.0022888999999963,1662214144.0,63.0,6.476684,1.47,0.98,7.145760816244174,9.7150264,1.47,0.98,4070219710.0
17,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,205.85465099429712,205.85465099429712,205.85465099429712,13.0,5.0,822.0,216.53,61.0,1923.0,5005.0,0.0022888999999963,1662214144.0,63.0,6.580645,1.47,0.98,7.145760816244174,10.0645156,1.47,0.98,4070342393.0
18,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,199.7890170023311,199.7890170023311,199.7890170023311,13.0,5.0,822.0,221.83,61.0,1923.0,5005.0,0.0022888999999963,1662214144.0,63.0,7.392996,1.47,0.98,7.145760816244174,10.894941800000002,1.47,0.98,4072456323.0
19,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,205.62479500949848,205.62479500949848,205.62479500949848,13.0,5.0,822.0,229.47,61.0,1923.0,5005.0,0.0022888999999963,1662214144.0,63.0,6.63199,1.47,0.98,7.145760816244174,9.7529261,1.47,0.98,4068102635.0
20,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,196.47560799785424,196.47560799785424,196.47560799785424,19.0,7.0,822.0,217.06,62.0,1923.0,5005.0,0.0022888999999963,1662214144.0,63.0,6.812339,1.47,0.98,7.145760816244174,9.768637599999998,1.47,0.98,4070772310.0
21,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,206.3331370009109,206.3331370009109,206.3331370009109,16.0,6.0,822.0,209.16,61.0,1923.0,5005.0,0.0022888999999963,1662214144.0,63.0,6.606218,1.47,0.98,7.145760816244174,9.9740934,1.25,0.94,4079169306.0
22,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,201.20346499606967,201.20346499606967,201.20346499606967,19.0,7.0,822.0,219.32,62.0,1923.0,5005.0,0.3286468000000241,1662214144.0,63.0,6.355383,1.47,0.98,7.145760816244174,9.5979255,1.25,0.94,4078051524.0
23,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,206.39110000047367,206.39110000047367,206.39110000047367,19.0,7.0,822.0,206.12,61.0,1923.0,5005.0,0.3286468000000241,1662214144.0,63.0,6.83871,1.47,0.98,7.145760816244174,9.6774198,1.25,0.94,4074127753.0
24,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,208.01996099180545,208.01996099180545,208.01996099180545,19.0,7.0,822.0,200.87,62.0,1923.0,5005.0,0.3286468000000241,1662214144.0,63.0,7.253886,1.47,0.98,7.145760816244174,11.1398965,1.25,0.94,4062469685.0
25,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,205.3447729995241,205.3447729995241,205.3447729995241,22.0,8.0,822.0,227.22,61.0,1923.0,5005.0,0.3286468000000241,1662214144.0,63.0,7.012987,1.25,0.94,7.15786807009462,10.1298698,1.25,0.94,4057636798.0
26,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,181.3541220035404,181.3541220035404,181.3541220035404,34.0,13.0,822.0,101.75,62.0,1923.0,5005.0,0.3286468000000241,1662214144.0,63.0,6.744488,1.25,0.94,7.15786807009462,9.9870305,1.25,0.94,4061405380.0
27,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,205.87741000053936,205.87741000053936,205.87741000053936,25.0,9.0,822.0,217.51,62.0,1923.0,5005.0,0.3286468000000241,1662214144.0,63.0,6.83871,1.25,0.94,7.15786807009462,9.8064515,1.47,0.99,4057395625.0
28,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,201.5453249914572,201.5453249914572,201.5453249914572,29.0,11.0,822.0,160.71,62.0,1923.0,5005.0,0.3286468000000241,1662214144.0,63.0,6.821107,1.25,0.94,7.15786807009462,11.5830113,1.47,0.99,4066139701.0
29,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,207.31654900009744,207.31654900009744,207.31654900009744,28.0,11.0,822.0,186.25,62.0,1923.0,5005.0,0.3286468000000241,1662214144.0,63.0,8.376289,1.25,0.94,7.15786807009462,11.726804800000002,1.47,0.99,4067540598.0
30,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,204.8021049995441,204.8021049995441,204.8021049995441,30.0,11.0,822.0,165.39,62.0,1923.0,5005.0,0.3286468000000241,1662214144.0,63.0,7.022107,1.25,0.94,7.15786807009462,10.1430431,1.47,0.99,4067770236.0
31,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,205.5681839992758,205.5681839992758,205.5681839992758,32.0,12.0,822.0,152.38,62.0,1923.0,5005.0,0.3286468000000241,1662214144.0,63.0,8.031088,1.25,0.94,7.15786807009462,11.1398961,1.47,0.99,4063908331.0
32,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,200.24186000227928,200.24186000227928,200.24186000227928,35.0,13.0,822.0,122.4,62.0,1923.0,5005.0,0.0,1662214144.0,63.0,7.870968,1.25,0.94,7.15786807009462,11.3548386,1.47,0.99,4054912598.0
33,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,191.87117299588863,191.87117299588863,191.87117299588863,41.0,15.0,822.0,95.94,62.0,1923.0,5005.0,0.0037828999999987,1662214144.0,63.0,7.105943,1.25,0.94,7.15786807009462,9.6899228,1.51,1.01,4058837417.0
34,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,201.1962889955612,201.1962889955612,201.1962889955612,38.0,14.0,822.0,109.42,62.0,1923.0,5005.0,0.0037828999999987,1662214144.0,63.0,6.874189,1.25,0.94,7.15786807009462,10.7652395,1.51,1.01,4060311715.0
35,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,204.6897689870093,204.6897689870093,204.6897689870093,38.0,14.0,822.0,115.7,62.0,1923.0,5005.0,0.0037828999999987,1662214144.0,63.0,9.677419,1.51,1.01,7.1355508317063165,13.5483868,1.51,1.01,4058156892.0
36,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,206.8284790002508,206.8284790002508,206.8284790002508,40.0,15.0,822.0,109.76,62.0,1923.0,5005.0,0.0037828999999987,1662214144.0,63.0,6.709677,1.51,1.01,7.1355508317063165,10.1935484,1.51,1.01,4057776259.0
37,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,203.5416059952695,203.5416059952695,203.5416059952695,43.0,16.0,822.0,101.94,62.0,1923.0,5005.0,0.0037828999999987,1662214144.0,63.0,7.105943,1.51,1.01,7.1355508317063165,10.3359168,1.51,1.01,4057305448.0
38,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,205.55664900166448,205.55664900166448,205.55664900166448,45.0,16.0,822.0,98.65,62.0,1923.0,5005.0,0.0037828999999987,1662214144.0,63.0,6.451613,1.51,1.01,7.1355508317063165,9.0322582,1.47,1.01,4058640285.0
39,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,205.8896329981508,205.8896329981508,205.8896329981508,46.0,17.0,822.0,96.44,62.0,1923.0,5005.0,0.0037828999999987,1662214144.0,63.0,6.330749,1.51,1.01,7.1355508317063165,9.6899218,1.47,1.01,4057645187.0
40,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,200.62621599936392,200.62621599936392,200.62621599936392,51.0,18.0,822.0,88.93,62.0,1923.0,5005.0,0.0037828999999987,1662214144.0,63.0,7.373868,1.51,1.01,7.1355508317063165,10.3492887,1.47,1.01,4059246362.0
41,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,204.6450780035229,204.6450780035229,204.6450780035229,51.0,18.0,822.0,91.94,62.0,1923.0,5005.0,0.0037828999999987,1662214144.0,63.0,7.622739,1.51,1.01,7.1355508317063165,10.3359178,1.47,1.01,4059615461.0
42,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,206.35985299304596,206.35985299304596,206.35985299304596,54.0,20.0,822.0,87.62,62.0,1923.0,5005.0,0.0,1662214144.0,43.0,7.741935,1.51,1.01,7.1355508317063165,10.7096768,1.47,1.01,4059484389.0
43,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,206.4225880021695,206.4225880021695,206.4225880021695,57.0,21.0,822.0,83.13,62.0,1923.0,5005.0,0.2999778999999989,1662214144.0,43.0,6.718346,1.51,1.01,7.1355508317063165,9.6899218,1.47,1.01,4065640579.0
44,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,204.6647329989355,204.6647329989355,204.6647329989355,63.0,23.0,822.0,82.16,62.0,1923.0,5005.0,0.2999778999999989,1662214144.0,43.0,8.010336,1.51,1.01,7.1355508317063165,11.8863047,1.4753399,1.01267,4065898528.0
45,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,206.31979499012232,206.31979499012232,206.31979499012232,63.0,23.0,822.0,81.19,62.0,1923.0,5005.0,0.2999778999999989,1662214144.0,43.0,6.451613,1.51,1.03,7.1478830822380495,9.4193545,1.51,1.03,4065885945.0
46,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,206.726044008974,206.726044008974,206.726044008974,63.0,23.0,822.0,80.31,62.0,1923.0,5005.0,0.2999778999999989,1662214144.0,43.0,6.976744,1.51,1.03,7.1478830822380495,10.4651157,1.51,1.03,4068159258.0
47,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,205.55627200519663,205.55627200519663,205.55627200519663,62.0,22.0,822.0,79.54,62.0,1923.0,5005.0,0.2999778999999989,1662214144.0,43.0,6.589147,1.51,1.03,7.1478830822380495,9.3023258,1.51,1.03,4065087979.0
48,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,175.36529200151563,175.36529200151563,175.36529200151563,47.0,17.0,822.0,77.56,62.0,1923.0,5005.0,0.2999778999999989,1662214144.0,43.0,6.865285,1.51,1.03,7.1478830822380495,9.4559584,1.51,1.03,4047868264.0
49,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,209.1479070077185,209.1479070077185,209.1479070077185,59.0,21.0,822.0,79.65,62.0,1923.0,5005.0,0.2999778999999989,1662214144.0,43.0,6.209573,1.51,1.03,7.1478830822380495,9.4437259,1.51,1.03,4042797350.0
50,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,205.79842598817777,205.79842598817777,205.79842598817777,57.0,21.0,822.0,78.68,62.0,1923.0,5005.0,0.2999778999999989,1662214144.0,43.0,7.235142,1.51,1.03,7.1478830822380495,10.4651158,1.47,1.03,4038566346.0
51,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,208.9780029928079,208.9780029928079,208.9780029928079,57.0,21.0,822.0,78.71,62.0,1923.0,5005.0,0.2999778999999989,1662214144.0,43.0,5.943152,1.51,1.03,7.1478830822380495,9.0439268,1.47,1.03,4035735191.0
52,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,203.68138900084887,203.68138900084887,203.68138900084887,52.0,19.0,822.0,78.1,62.0,1923.0,5005.0,0.259589300000016,1662214144.0,43.0,8.139535,1.51,1.03,7.1478830822380495,11.1111108,1.47,1.03,4036820467.0
53,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,205.693051990238,205.693051990238,205.693051990238,52.0,19.0,822.0,78.23,62.0,1923.0,5005.0,0.259589300000016,1662214144.0,43.0,6.103896,1.51,1.03,7.1478830822380495,8.9610389,1.47,1.03,4039896989.0
54,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,200.29849398997607,200.29849398997607,200.29849398997607,50.0,18.0,822.0,77.94,62.0,1923.0,5005.0,0.259589300000016,1662214144.0,43.0,7.364341,1.51,1.03,7.1478830822380495,10.5943148,1.47,1.03,4041392259.0
55,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,202.90910299809184,202.90910299809184,202.90910299809184,49.0,17.0,822.0,77.84,62.0,1923.0,5005.0,0.259589300000016,1662214144.0,43.0,7.235142,1.59,1.06,7.106696527577572,10.3359168,1.59,1.06,4044783353.0
